"@timestamp","_id","_index","_score",log,"log.keyword"
"Aug 15, 2023 @ 21:50:39.938","TvWJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.938516       1 plugin.go:111] Add check result {Rule:0xc0000e2070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a660 Timeout:1m0s}","I0815 18:50:39.938516       1 plugin.go:111] Add check result {Rule:0xc0000e2070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a660 Timeout:1m0s}"
"Aug 15, 2023 @ 21:50:39.938","T_WJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.938647       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:41.141083409 +0000 UTC m=+37.588848479 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:41.240467287 +0000 UTC m=+37.688232273 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:41.334341865 +0000 UTC m=+37.782106848 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:50:39.938647       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:41.141083409 +0000 UTC m=+37.588848479 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:41.240467287 +0000 UTC m=+37.688232273 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:41.334341865 +0000 UTC m=+37.782106848 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:50:39.932","TfWJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.932140       1 plugin.go:86] Start to run custom plugins","I0815 18:50:39.932140       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:50:39.903","SvWJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.903655       1 plugin.go:111] Add check result {Rule:0xc0000e2000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc00004a590 Timeout:1m0s}","I0815 18:50:39.903655       1 plugin.go:111] Add check result {Rule:0xc0000e2000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc00004a590 Timeout:1m0s}"
"Aug 15, 2023 @ 21:50:39.903","S_WJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.903717       1 plugin.go:116] Finish running custom plugins","I0815 18:50:39.903717       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:50:39.903","TPWJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.903749       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:05:41.135936379 +0000 UTC m=+37.583701443 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}","I0815 18:50:39.903749       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:05:41.135936379 +0000 UTC m=+37.583701443 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}"
"Aug 15, 2023 @ 21:50:39.898","SfWJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.898637       1 plugin.go:86] Start to run custom plugins","I0815 18:50:39.898637       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:50:39.893","RvWJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.893558       1 plugin.go:111] Add check result {Rule:0xc0000e22a0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a800 Timeout:1m0s}","I0815 18:50:39.893558       1 plugin.go:111] Add check result {Rule:0xc0000e22a0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a800 Timeout:1m0s}"
"Aug 15, 2023 @ 21:50:39.893","R_WJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.893641       1 plugin.go:116] Finish running custom plugins","I0815 18:50:39.893641       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:50:39.893","SPWJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.893676       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:05:41.141070736 +0000 UTC m=+37.588835742 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}","I0815 18:50:39.893676       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:05:41.141070736 +0000 UTC m=+37.588835742 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}"
"Aug 15, 2023 @ 21:50:39.887","RfWJ-okBou4NXsB_KhUS","vm-2023.08.15","-","I0815 18:50:39.887623       1 plugin.go:86] Start to run custom plugins","I0815 18:50:39.887623       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:50:31.476","0r-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.476663       1 plugin.go:111] Add check result {Rule:0xc0000c80e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a5c0 Timeout:1m0s}","I0815 18:50:31.476663       1 plugin.go:111] Add check result {Rule:0xc0000c80e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a5c0 Timeout:1m0s}"
"Aug 15, 2023 @ 21:50:31.476","07-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.476732       1 plugin.go:116] Finish running custom plugins","I0815 18:50:31.476732       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:50:31.476","1L-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.476822       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:50:31.476822       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:50:31.471","z7-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.471199       1 plugin.go:111] Add check result {Rule:0xc0004b8a80 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc0004ac840 Timeout:1m0s}","I0815 18:50:31.471199       1 plugin.go:111] Add check result {Rule:0xc0004b8a80 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc0004ac840 Timeout:1m0s}"
"Aug 15, 2023 @ 21:50:31.471","0L-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.471266       1 plugin.go:116] Finish running custom plugins","I0815 18:50:31.471266       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:50:31.471","0b-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.471294       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:05:32.891777098 +0000 UTC m=+37.227570431 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}","I0815 18:50:31.471294       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:05:32.891777098 +0000 UTC m=+37.227570431 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}"
"Aug 15, 2023 @ 21:50:31.469","zb-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.469137       1 plugin.go:111] Add check result {Rule:0xc0000c8070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a340 Timeout:1m0s}","I0815 18:50:31.469137       1 plugin.go:111] Add check result {Rule:0xc0000c8070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a340 Timeout:1m0s}"
"Aug 15, 2023 @ 21:50:31.469","zr-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.469490       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:50:31.469490       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:50:31.437","yr-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.437342       1 plugin.go:111] Add check result {Rule:0xc0000c8230 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a870 Timeout:1m0s}","I0815 18:50:31.437342       1 plugin.go:111] Add check result {Rule:0xc0000c8230 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a870 Timeout:1m0s}"
"Aug 15, 2023 @ 21:50:31.437","y7-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.437400       1 plugin.go:116] Finish running custom plugins","I0815 18:50:31.437400       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:50:31.437","zL-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.437428       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:05:33.006034917 +0000 UTC m=+37.341828297 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}","I0815 18:50:31.437428       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:05:33.006034917 +0000 UTC m=+37.341828297 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}"
"Aug 15, 2023 @ 21:50:31.436","x7-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.435869       1 plugin.go:111] Add check result {Rule:0xc0000c8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a330 Timeout:1m0s}","I0815 18:50:31.435869       1 plugin.go:111] Add check result {Rule:0xc0000c8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a330 Timeout:1m0s}"
"Aug 15, 2023 @ 21:50:31.436","yL-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.436182       1 plugin.go:86] Start to run custom plugins","I0815 18:50:31.436182       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:50:31.436","yb-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.436433       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:50:31.436433       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:05:32.878058214 +0000 UTC m=+37.213851503 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:05:32.891856861 +0000 UTC m=+37.227650157 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:05:33.005887047 +0000 UTC m=+37.341680319 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:50:31.431","xr-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.430102       1 plugin.go:86] Start to run custom plugins","I0815 18:50:31.430102       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:50:31.430","xb-J-okBiE4ckzJtCdxp","vm-2023.08.15","-","I0815 18:50:31.430102       1 plugin.go:86] Start to run custom plugins","I0815 18:50:31.430102       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:49:57.494","e7-I-okBiE4ckzJthc3W","vm-2023.08.15","-","I0815 18:49:57.493975       1 plugin.go:111] Add check result {Rule:0xc0000d80e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a150 Timeout:1m0s}","I0815 18:49:57.493975       1 plugin.go:111] Add check result {Rule:0xc0000d80e0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00004a150 Timeout:1m0s}"
"Aug 15, 2023 @ 21:49:57.494","fL-I-okBiE4ckzJthc3W","vm-2023.08.15","-","I0815 18:49:57.494049       1 plugin.go:116] Finish running custom plugins","I0815 18:49:57.494049       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:49:57.494","fb-I-okBiE4ckzJthc3W","vm-2023.08.15","-","I0815 18:49:57.494095       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:49:57.494095       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:49:57.487","eb-I-okBiE4ckzJthc3W","vm-2023.08.15","-","I0815 18:49:57.485998       1 plugin.go:111] Add check result {Rule:0xc0000d8070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a140 Timeout:1m0s}","I0815 18:49:57.485998       1 plugin.go:111] Add check result {Rule:0xc0000d8070 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00004a140 Timeout:1m0s}"
"Aug 15, 2023 @ 21:49:57.487","er-I-okBiE4ckzJthc3W","vm-2023.08.15","-","I0815 18:49:57.486252       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:49:57.486252       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:49:57.463","U7-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.463608       1 plugin.go:111] Add check result {Rule:0xc0000d8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a130 Timeout:1m0s}","I0815 18:49:57.463608       1 plugin.go:111] Add check result {Rule:0xc0000d8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00004a130 Timeout:1m0s}"
"Aug 15, 2023 @ 21:49:57.463","VL-I-okBiE4ckzJtgc3w","vm-2023.08.15","-","I0815 18:49:57.463751       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:49:57.463751       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:04:58.38773113 +0000 UTC m=+1.670026648 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:04:58.396387289 +0000 UTC m=+1.678682789 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:04:58.584419386 +0000 UTC m=+1.866714879 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
